TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
1628997,1628997,Caleb,Martin,Caleb Martin,SF-SG,76.75,6' 4.75'',78.0,6' 6'',195.8,82.0,6' 10'',101.5,8' 5.5'',7.0,8.5,8.75
1628998,1628998,Cody,Martin,Cody Martin,SG-SF,76.75,6' 4.75'',78.0,6' 6'',188.6,82.25,6' 10.25'',102.5,8' 6.5'',5.45,8.5,9.0
1628999,1628999,Yante,Maten,Yante Maten,PF-C,79.25,6' 7.25'',80.5,6' 8.5'',246.2,84.5,7' 0.5'',107.5,8' 11.5'',8.1,9.25,10.0
1629000,1629000,Brandon,McCoy,Brandon McCoy,C,83.5,6' 11.5'',84.5,7' 0.5'',250.4,86.0,7' 2'',110.5,9' 2.5'',8.7,9.75,9.5
1629001,1629001,DeAnthony,Melton,DeAnthony Melton,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',193.2,80.5,6' 8.5'',99.5,8' 3.5'',5.2,8.5,9.5
1629002,1629002,Chimezie,Metu,Chimezie Metu,PF-C,80.5,6' 8.5'',81.5,6' 9.5'',219.6,84.5,7' 0.5'',108.0,9' 0'',5.05,9.0,9.25
1629003,1629003,Shake,Milton,Shake Milton,SG-PG,76.5,6' 4.5'',77.5,6' 5.5'',207.2,84.75,7' 0.75'',99.5,8' 3.5'',6.8,8.75,9.5
1629004,1629004,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,SG-SF,78.5,6' 6.5'',79.75,6' 7.75'',211.6,76.75,6' 4.75'',100.0,8' 4'',8.45,8.25,9.5
1629005,1629005,Malik,Newman,Malik Newman,SG,74.5,6' 2.5'',75.25,6' 3.25'',189.2,77.5,6' 5.5'',98.5,8' 2.5'',6.25,8.5,9.5
1629006,1629006,Josh,Okogie,Josh Okogie,SG,75.0,6' 3'',76.5,6' 4.5'',210.8,84.0,7' 0'',102.0,8' 6'',5.2,9.0,9.75
1629033,1629033,Theo,Pinson,Theo Pinson,SG-SF,77.0,6' 5'',78.75,6' 6.75'',211.2,82.75,6' 10.75'',103.5,8' 7.5'',7.35,9.0,9.0
1629007,1629007,Jontay,Porter,Jontay Porter,C-PF,82.0,6' 10'',83.5,6' 11.5'',236,84.25,7' 0.25'',109.0,9' 1'',13.85,8.75,9.5
1629008,1629008,Michael,Porter,Michael Porter,SF-PF,81.5,6' 9.5'',82.75,6' 10.75'',211,84.25,7' 0.25'',108.5,9' 0.5'',6.4,8.75,9.25
1629009,1629009,Billy,Preston,Billy Preston,PF,80.75,6' 8.75'',82.5,6' 10.5'',222.4,86.0,7' 2'',108.0,9' 0'',5.45,9.25,9.5
1629010,1629010,Jerome,Robinson,Jerome Robinson,SG,76.0,6' 4'',77.0,6' 5'',188.4,79.25,6' 7.25'',98.0,8' 2'',6.05,9.0,10.0
1629012,1629012,Collin,Sexton,Collin Sexton,PG,72.5,6' 0.5'',73.5,6' 1.5'',183,79.25,6' 7.25'',98.5,8' 2.5'',5.6,8.25,8.5
1629013,1629013,Landry,Shamet,Landry Shamet,PG,76.0,6' 4'',77.25,6' 5.25'',188.6,78.75,6' 6.75'',100.0,8' 4'',4.85,8.0,9.0
1629014,1629014,Anfernee,Simons,Anfernee Simons,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',183.2,81.25,6' 9.25'',99.5,8' 3.5'',7.7,8.75,9.0
1629015,1629015,Zhaire,Smith,Zhaire Smith,SF-SG,74.75,6' 2.75'',76.0,6' 4'',198.6,81.75,6' 9.75'',100.0,8' 4'',6.05,8.75,8.25
1629034,1629034,Ray,Spalding,Ray Spalding,PF,81.0,6' 9'',82.25,6' 10.25'',215.4,88.75,7' 4.75'',109.0,9' 1'',5.55,9.25,9.0
1629016,1629016,Omari,Spellman,Omari Spellman,PF-C,80.0,6' 8'',81.25,6' 9.25'',253.8,86.0,7' 2'',107.5,8' 11.5'',13.75,9.0,9.0
1629017,1629017,Khyri,Thomas,Khyri Thomas,SG,74.5,6' 2.5'',75.75,6' 3.75'',198.8,82.5,6' 10.5'',101.0,8' 5'',6.4,8.75,9.25
1629018,1629018,Gary,Trent,Gary Trent,SG,76.25,6' 4.25'',77.75,6' 5.75'',204.2,80.75,6' 8.75'',98.0,8' 2'',7.0,8.5,9.5
1629019,1629019,Allonzo,Trier,Allonzo Trier,SG,75.75,6' 3.75'',77.25,6' 5.25'',198,78.75,6' 6.75'',98.0,8' 2'',4.95,8.25,10.5
1629021,1629021,Moritz,Wagner,Moritz Wagner,C-PF,82.5,6' 10.5'',83.5,6' 11.5'',241.4,84.0,7' 0'',108.0,9' 0'',6.75,9.0,10.75
1629022,1629022,Lonnie,Walker,Lonnie Walker,SG,75.75,6' 3.75'',76.5,6' 4.5'',196.2,82.25,6' 10.25'',99.5,8' 3.5'',5.65,9.0,9.5
1629023,1629023,PJ,Washington,PJ Washington,PF,78.5,6' 6.5'',80.0,6' 8'',223,86.5,7' 2.5'',107.0,8' 11'',6.85,9.0,10.25
1629024,1629024,Austin,Wiley,Austin Wiley,C,80.25,6' 8.25'',82.0,6' 10'',249.4,89.0,7' 5'',111.0,9' 3'',5.0,9.75,10.25
1629025,1629025,Kris,Wilkes,Kris Wilkes,SF,78.5,6' 6.5'',79.5,6' 7.5'',205,82.25,6' 10.25'',103.5,8' 7.5'',5.15,8.75,9.25
1629026,1629026,Kenrich,Williams,Kenrich Williams,SF,78.0,6' 6'',79.5,6' 7.5'',200.4,79.25,6' 7.25'',103.5,8' 7.5'',5.95,8.5,9.75
1629027,1629027,Trae,Young,Trae Young,PG,72.5,6' 0.5'',73.75,6' 1.75'',177.8,75.0,6' 3'',95.5,7' 11.5'',5.35,8.0,9.25
