TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,12055,Immanuel,McElroy,Immanuel McElroy,SG,74.25,6' 2.25'',,,191,78.5,6' 6.5'',100.0,8' 4'',,,
,12056,Aaron,McGhee,Aaron McGhee,PF-SF,79.0,6' 7'',,,255,82.0,6' 10'',105.5,8' 9.5'',,,
,12057,Elvin,Mims,Elvin Mims,SF-SG,76.25,6' 4.25'',,,211,85.5,7' 1.5'',105.5,8' 9.5'',,,
,12058,Byron,Mouton,Byron Mouton,SG-SF,76.5,6' 4.5'',,,213,82.25,6' 10.25'',102.0,8' 6'',,,
,2436,Ronald,Murray,Ronald Murray,SG,75.0,6' 3'',,,197,79.5,6' 7.5'',100.5,8' 4.5'',,,
,12059,Uche,Okafor,Uche Okafor,PF-C,81.0,6' 9'',,,229,89.5,7' 5.5'',112.0,9' 4'',,,
,2442,Chris,Owens,Chris Owens,PF-SF,79.0,6' 7'',,,237,83.5,6' 11.5'',104.0,8' 8'',,,
,2457,Jannero,Pargo,Jannero Pargo,PG,72.25,6' 0.25'',,,168,74.5,6' 2.5'',96.0,8' 0'',,,
,2470,Smush,Parker,Smush Parker,PG-SG,74.5,6' 2.5'',,,179,82.0,6' 10'',107.5,8' 11.5'',,,
,2458,Luke,Recker,Luke Recker,SG-SF,76.75,6' 4.75'',,,198,79.0,6' 7'',101.0,8' 5'',,,
,12061,Rolan,Roberts,Rolan Roberts,PF,77.75,6' 5.75'',,,241,85.0,7' 1'',105.5,8' 9.5'',,,
,12062,Travis,Robinson,Travis Robinson,SF,77.25,6' 5.25'',,,211,82.5,6' 10.5'',104.5,8' 8.5'',,,
,2416,Kareem,Rush,Kareem Rush,SG-SF,76.75,6' 4.75'',,,199,81.75,6' 9.75'',103.5,8' 7.5'',,,
,12063,Brooks,Sales,Brooks Sales,PF-C,81.0,6' 9'',,,232,82.0,6' 10'',108.0,9' 0'',,,
,2422,John,Salmons,John Salmons,SF-SG,77.5,6' 5.5'',,,207,82.25,6' 10.25'',104.0,8' 8'',,,
,2453,Predrag,Savovic,Predrag Savovic,SG,76.75,6' 4.75'',,,212,79.0,6' 7'',102.0,8' 6'',,,
,201324,Julian,Sensley,Julian Sensley,PF-SF,79.0,6' 7'',,,228,83.5,6' 11.5'',105.5,8' 9.5'',,,
,12064,Israel,Sheinfeld,Israel Sheinfeld,PF-C,80.25,6' 8.25'',,,239,81.75,6' 9.75'',106.5,8' 10.5'',,,
,12065,Preston,Shumpert,Preston Shumpert,SF,78.0,6' 6'',,,197,80.5,6' 8.5'',103.5,8' 7.5'',,,
,2447,Tamar,Slay,Tamar Slay,SF,78.75,6' 6.75'',,,203,83.5,6' 11.5'',104.0,8' 8'',,,
,2443,Darius,Songaila,Darius Songaila,PF,80.0,6' 8'',,,240,85.0,7' 1'',108.5,9' 0.5'',,,
,2405,Amar'e,Stoudemire,Amar'e Stoudemire,PF,80.5,6' 8.5'',,,233,85.75,7' 1.75'',108.5,9' 0.5'',,,
,2445,Marcus,Taylor,Marcus Taylor,PG,73.0,6' 1'',,,181,76.5,6' 4.5'',98.5,8' 2.5'',,,
,12297,Jobey,Thomas,Jobey Thomas,SG,74.75,6' 2.75'',,,183,77.75,6' 5.75'',99.5,8' 3.5'',,,
,2402,Dajuan,Wagner,Dajuan Wagner,PG-SG,72.75,6' 0.75'',,,193,74.0,6' 2'',99.0,8' 3'',,,
,2404,Chris,Wilcox,Chris Wilcox,PF-C,80.25,6' 8.25'',,,218,85.0,7' 1'',107.5,8' 11.5'',,,
,2398,Jay,Williams,Jay Williams,PG,72.25,6' 0.25'',,,197,75.5,6' 3.5'',97.0,8' 1'',,,
,2421,Frank,Williams,Frank Williams,PG,73.5,6' 1.5'',,,212,80.0,6' 8'',100.5,8' 4.5'',,,
,2465,George,Williams,George Williams,PF-SF,77.75,6' 5.75'',,,214,84.5,7' 0.5'',103.0,8' 7'',,,
,2417,Qyntel,Woods,Qyntel Woods,SF-SG,79.0,6' 7'',,,213,82.0,6' 10'',105.0,8' 9'',,,
,2428,Vincent,Yarbrough,Vincent Yarbrough,SF,77.5,6' 5.5'',,,202,84.5,7' 0.5'',104.5,8' 8.5'',,,
