TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
1629652,1629652,Luguentz,Dort,Luguentz Dort,PG,74.75,6' 2.75'',76.25,6' 4.25'',222.2,80.5,6' 8.5'',99.5,8' 3.5'',5.0,8.5,9.0
1629653,1629653,Devon,Dotson,Devon Dotson,PG,72.0,6' 0'',74.0,6' 2'',178.6,75.25,6' 3.25'',95.5,7' 11.5'',5.9,8.25,9.5
1629654,1629654,Carsen,Edwards,Carsen Edwards,PG,70.75,5' 10.75'',72.25,6' 0.25'',199.4,78.0,6' 6'',94.5,7' 10.5'',5.5,8.75,9.0
1629605,1629605,Tacko,Fall,Tacko Fall,C,89.25,7' 5.25'',91.0,7' 7'',288.8,98.25,8' 2.25'',122.5,10' 2.5'',6.8,10.5,10.5
1628981,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,6' 8.75'',82.25,6' 10.25'',237,87.25,7' 3.25'',110.0,9' 2'',5.4,9.25,10.0
1629655,1629655,Daniel,Gafford,Daniel Gafford,PF,81.25,6' 9.25'',82.5,6' 10.5'',237.6,86.5,7' 2.25'',110.0,9' 2'',5.9,9.25,9.25
1629636,1629636,Darius,Garland,Darius Garland,PG,,,,,,,,,,,,
1629656,1629656,Quentin,Grimes,Quentin Grimes,SG,76.0,6' 4'',77.25,6' 5.25'',209.6,79.75,6' 7.75'',100.5,8' 4.5'',8.4,8.25,10.0
1629657,1629657,Kyle,Guy,Kyle Guy,SG,72.75,6' 0.75'',74.25,6' 2.25'',167.8,76.5,6' 4.5'',95.5,7' 11.5'',5.7,8.0,8.75
1628986,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,6' 1.5'',75.0,6' 3'',180.4,77.5,6' 5.5'',97.0,8' 1'',5.1,8.0,8.25
1629607,1629607,Jared,Harper,Jared Harper,PG,69.75,5' 9.75'',71.0,5' 11'',169.2,77.5,6' 5.5'',94.0,7' 10'',3.9,8.25,9.5
1629637,1629637,Jaxson,Hayes,Jaxson Hayes,PF,82.25,6' 10.25'',83.5,6' 11.5'',218.6,87.5,7' 3.5'',110.5,9' 2.5'',5.0,9.25,10.5
1629608,1629608,Dewan,Hernandez,Dewan Hernandez,C,81.0,6' 9'',82.25,6' 10.25'',232.8,85.75,7' 1.75'',107.0,8' 11'',6.1,9.5,10.25
1629639,1629639,Tyler,Herro,Tyler Herro,SG,76.5,6' 4.5'',78.0,6' 6'',192.4,75.25,6' 3.25'',100.5,8' 4.5'',7.1,8.0,8.75
1629658,1629658,Jalen,Hoard,Jalen Hoard,PF,79.25,6' 7.25'',81.0,6' 9'',212.6,84.75,7' 0.75'',105.5,8' 9.5'',6.7,8.75,9.75
1629659,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,SG,74.5,6' 2.5'',76.0,6' 4'',235.4,85.25,7' 1.25'',103.0,8' 7'',8.4,9.5,9.75
1629631,1629631,De'Andre,Hunter,De'Andre Hunter,,,,,,,,,,,,,
1629610,1629610,DaQuan,Jeffries,DaQuan Jeffries,SF-PF,76.0,6' 4'',77.0,6' 5'',215.6,83.25,6' 11.25'',104.0,8' 8'',3.9,9.5,10.25
1629660,1629660,Ty,Jerome,Ty Jerome,PG,76.25,6' 4.25'',77.5,6' 5.5'',194.4,76.0,6' 4'',98.0,8' 2'',6.5,8.25,9.5
1629640,1629640,Keldon,Johnson,Keldon Johnson,SG,76.75,6' 4.75'',78.0,6' 6'',216.4,81.25,6' 9.25'',104.0,8' 8'',5.6,8.0,9.25
1629661,1629661,Cameron,Johnson,Cameron Johnson,SG,79.0,6' 7'',80.5,6' 8.5'',205.2,82.0,6' 10'',103.0,8' 7'',5.8,8.0,8.5
1629662,1629662,Mfiondu,Kabengele,Mfiondu Kabengele,PF,80.75,6' 8.75'',82.25,6' 10.25'',256.2,87.0,7' 3'',109.5,9' 1.5'',5.1,9.25,10.75
1629663,1629663,Louis,King,Louis King,SF,78.75,6' 6.75'',80.0,6' 8'',195.2,84.25,7' 0.25'',104.5,8' 8.5'',4.8,8.0,8.5
1629641,1629641,Romeo,Langford,Romeo Langford,SG,76.5,6' 4.5'',78.0,6' 6'',,83.0,6' 11'',103.0,8' 7'',,9.0,9.0
1629664,1629664,Dedric,Lawson,Dedric Lawson,PF,79.0,6' 7'',80.5,6' 8.5'',233,86.25,7' 2.25'',107.5,8' 11.5'',8.9,9.75,9.75
1629665,1629665,Jalen,Lecque,Jalen Lecque,PG,74.5,6' 2.5'',76.25,6' 4.25'',185.2,80.5,6' 8.5'',98.5,8' 2.5'',4.0,8.75,8.5
1629642,1629642,Nassir,Little,Nassir Little,SF,76.5,6' 4.5'',78.0,6' 6'',224.2,85.25,7' 1.25'',104.5,8' 8.5'',5.9,8.75,10.0
1629611,1629611,Terance,Mann,Terance Mann,SG-SF,76.75,6' 4.75'',78.5,6' 6.5'',204.6,79.75,6' 7.75'',101.0,8' 5'',4.0,9.5,9.25
1628998,1628998,Cody,Martin,Cody Martin,PG-SG,76.75,6' 4.75'',77.5,6' 5.5'',192.2,82.25,6' 10.25'',102.5,8' 6.5'',5.0,8.25,9.0
1629666,1629666,Charles,Matthews,Charles Matthews,SG,77.0,6' 5'',78.25,6' 6.25'',194.8,81.5,6' 9.5'',103.0,8' 7'',3.8,8.5,8.75
1629667,1629667,Jalen,McDaniels,Jalen McDaniels,SF,80.25,6' 8.25'',81.75,6' 9.75'',191.6,84.25,7' 0.25'',105.5,8' 9.5'',5.7,9.0,10.0
1629630,1629630,Ja,Morant,Ja Morant,PG,,,,,,,,,,,,
1629668,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,SG,76.5,6' 4.5'',77.5,6' 5.5'',206.4,78.0,6' 6'',101.0,8' 5'',7.5,8.5,9.5
1629669,1629669,Jaylen,Nowell,Jaylen Nowell,SG,75.25,6' 3.25'',76.25,6' 4.25'',202.4,79.25,6' 7.25'',98.0,8' 2'',6.1,8.25,8.5
1629670,1629670,Jordan,Nwora,Jordan Nwora,PF,77.75,6' 5.75'',79.5,6' 7.5'',220,82.5,6' 10.5'',103.0,8' 7'',7.8,8.5,9.25
1629643,1629643,Chuma,Okeke,Chuma Okeke,,,,,,,,,,,,,
1629644,1629644,KZ,Okpala,KZ Okpala,SF,79.25,6' 7.25'',81.5,6' 9.5'',209.6,85.75,7' 1.75'',106.5,8' 10.5'',4.6,9.25,9.25
1629671,1629671,Miye,Oni,Miye Oni,SG,76.25,6' 4.25'',77.75,6' 5.75'',205.6,82.75,6' 10.75'',100.5,8' 4.5'',4.9,9.0,10.0
1629672,1629672,Eric,Paschall,Eric Paschall,SF,78.0,6' 6'',79.25,6' 7.25'',254.4,87.75,6' 11.75'',103.5,8' 7.5'',6.3,9.0,9.5
1629617,1629617,Reggie,Perry,Reggie Perry,SF-PF,80.0,6' 8'',81.25,6' 9.25'',250.8,84.5,7' 0.5'',106.0,8' 10'',6.7,9.0,10.0
1629044,1629044,Shamorie,Ponds,Shamorie Ponds,PG,71.5,5' 11.5'',72.5,6' 0.5'',180,75.5,6' 3.5'',96.5,8' 0.5'',9.8,7.75,8.0
1629673,1629673,Jordan,Poole,Jordan Poole,SG,75.5,6' 3.5'',77.5,6' 5.5'',190.8,78.75,6' 6.75'',99.5,8' 3.5'',7.5,8.25,8.5
1629007,1629007,Jontay,Porter,Jontay Porter,PF,81.75,6' 9.75'',83.0,6' 11'',210.4,84.0,7' 0'',109.5,9' 1.5'',8.5,8.75,9.5
1629645,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,SG,76.0,6' 4'',77.5,6' 5.5'',212.6,81.0,6' 9'',103.0,8' 7'',5.1,8.75,8.75
1629674,1629674,Neemias,Queta,Neemias Queta,C,82.75,6' 10.75'',84.25,7' 0.25'',225.8,88.25,7' 4.25'',111.5,9' 3.5'',6.3,9.5,11.0
1629629,1629629,Cameron,Reddish,Cameron Reddish,SF,78.5,6' 6.5'',80.0,6' 8'',207.8,84.5,7' 0.5'',105.5,8' 9.5'',4.7,9.0,9.0
1629675,1629675,Naz,Reid,Naz Reid,PF,80.25,6' 8.75'',81.5,6' 9.5'',255.8,87.25,7' 3.25'',109.0,9' 1'',14.0,9.5,9.25
1629676,1629676,Isaiah,Roby,Isaiah Roby,PF,79.25,6' 7.25'',80.5,6' 8.5'',214,85.0,7' 1'',106.0,8' 10'',3.9,9.0,10.5
1629677,1629677,Luka,Samanic,Luka Samanic,PF,81.5,6' 9.5'',83.0,6' 11'',227.2,82.5,6' 10.5'',107.0,8' 11'',5.6,8.5,9.0
1629678,1629678,Admiral,Schofield,Admiral Schofield,SF,76.0,6' 4'',77.25,6' 5.25'',240.6,81.75,6' 9.75'',102.5,8' 6.5'',6.8,8.75,9.0
1629621,1629621,Marial,Shayok,Marial Shayok,SF-PF,76.5,6' 4.5'',77.5,6' 5.5'',196.8,84.25,7' 0.25'',103.5,8' 7.5'',4.7,8.75,9.25
1629679,1629679,Simisola,Shittu,Simisola Shittu,PF,80.5,6' 8.5'',81.5,6' 9.5'',227.2,85.25,7' 1.25'',106.0,8' 10'',6.2,8.75,8.5
1629681,1629681,Killian,Tillie,Killian Tillie,,,,,,,,,,,,,
1629023,1629023,P.J.,Washington,P.J. Washington,PF,78.5,6' 6.5'',80.0,6' 8'',230.4,86.5,7' 2.25'',106.5,8' 10.5'',8.6,9.0,10.25
1629682,1629682,Tremont,Waters,Tremont Waters,PG,69.5,5' 9.5'',70.75,5' 10.75'',172.4,74.25,6' 2.25'',93.5,7' 9.5'',6.6,8.0,9.75
1629683,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,SG,75.0,6' 3'',76.25,6' 4.25'',206.6,81.0,6' 9'',100.0,8' 4'',6.1,8.5,9.0
1629632,1629632,Coby,White,Coby White,PG,75.5,6' 3.5'',76.75,6' 4.75'',191.4,77.0,6' 5'',97.5,8' 1.5'',4.3,7.75,9.0
1629025,1629025,Kris,Wilkes,Kris Wilkes,SF,78.25,6' 6.25'',79.75,6' 7.75'',208.8,82.75,6' 10.75'',103.0,8' 7'',4.9,8.5,9.5
1629684,1629684,Grant,Williams,Grant Williams,PF,77.75,6' 5.75'',79.5,6' 7.5'',240.2,81.75,6' 9.75'',104.5,8' 8.5'',5.4,9.0,10.5
1629627,1629627,Zion,Williamson,Zion Williamson,PF,,,,,,,,,,,,
1629685,1629685,Dylan,Windler,Dylan Windler,SF,78.25,6' 6.25'',79.5,6' 7.5'',195.8,82.0,6' 10'',104.5,8' 8.5'',4.6,8.25,9.5
